Organizacao 2 thread:

Com 1000 arquivos.
Cada arquivo com 1000000 numeros

teste_126.txt: Tempo de preencher: 0.567000   Tempo de organizacao: 0.135000
teste_127.txt: Tempo de preencher: 0.567000   Tempo de organizacao: 0.159000
teste_128.txt: Tempo de preencher: 0.690000   Tempo de organizacao: 0.181000
teste_129.txt: Tempo de preencher: 0.587000   Tempo de organizacao: 0.184000
teste_130.txt: Tempo de preencher: 0.672000   Tempo de organizacao: 0.172000
teste_131.txt: Tempo de preencher: 0.701000   Tempo de organizacao: 0.192000
teste_132.txt: Tempo de preencher: 0.720000   Tempo de organizacao: 0.172000
teste_133.txt: Tempo de preencher: 0.554000   Tempo de organizacao: 0.168000
teste_134.txt: Tempo de preencher: 0.641000   Tempo de organizacao: 0.134000
teste_135.txt: Tempo de preencher: 0.548000   Tempo de organizacao: 0.166000
teste_136.txt: Tempo de preencher: 0.668000   Tempo de organizacao: 0.179000
teste_137.txt: Tempo de preencher: 0.624000   Tempo de organizacao: 0.201000
teste_138.txt: Tempo de preencher: 0.706000   Tempo de organizacao: 0.183000
teste_139.txt: Tempo de preencher: 0.681000   Tempo de organizacao: 0.197000
teste_140.txt: Tempo de preencher: 0.741000   Tempo de organizacao: 0.215000
teste_141.txt: Tempo de preencher: 0.727000   Tempo de organizacao: 0.201000
teste_142.txt: Tempo de preencher: 0.756000   Tempo de organizacao: 0.197000
teste_143.txt: Tempo de preencher: 0.655000   Tempo de organizacao: 0.142000
teste_144.txt: Tempo de preencher: 0.616000   Tempo de organizacao: 0.180000
teste_145.txt: Tempo de preencher: 0.697000   Tempo de organizacao: 0.183000
teste_146.txt: Tempo de preencher: 0.627000   Tempo de organizacao: 0.197000
teste_147.txt: Tempo de preencher: 0.681000   Tempo de organizacao: 0.175000
teste_148.txt: Tempo de preencher: 0.588000   Tempo de organizacao: 0.155000
teste_149.txt: Tempo de preencher: 0.625000   Tempo de organizacao: 0.176000
teste_150.txt: Tempo de preencher: 0.602000   Tempo de organizacao: 0.135000
teste_151.txt: Tempo de preencher: 0.618000   Tempo de organizacao: 0.160000
teste_152.txt: Tempo de preencher: 0.650000   Tempo de organizacao: 0.193000
teste_153.txt: Tempo de preencher: 0.700000   Tempo de organizacao: 0.172000
teste_154.txt: Tempo de preencher: 0.700000   Tempo de organizacao: 0.175000
teste_155.txt: Tempo de preencher: 0.553000   Tempo de organizacao: 0.135000
teste_156.txt: Tempo de preencher: 0.610000   Tempo de organizacao: 0.136000
teste_157.txt: Tempo de preencher: 0.688000   Tempo de organizacao: 0.170000
teste_158.txt: Tempo de preencher: 0.592000   Tempo de organizacao: 0.177000
teste_159.txt: Tempo de preencher: 0.724000   Tempo de organizacao: 0.177000
teste_160.txt: Tempo de preencher: 0.716000   Tempo de organizacao: 0.166000
teste_161.txt: Tempo de preencher: 0.507000   Tempo de organizacao: 0.161000
teste_162.txt: Tempo de preencher: 0.589000   Tempo de organizacao: 0.179000
teste_163.txt: Tempo de preencher: 0.610000   Tempo de organizacao: 0.171000
teste_164.txt: Tempo de preencher: 0.571000   Tempo de organizacao: 0.148000
teste_165.txt: Tempo de preencher: 0.562000   Tempo de organizacao: 0.133000
teste_166.txt: Tempo de preencher: 0.604000   Tempo de organizacao: 0.147000
teste_167.txt: Tempo de preencher: 0.604000   Tempo de organizacao: 0.155000
teste_168.txt: Tempo de preencher: 0.686000   Tempo de organizacao: 0.177000
teste_169.txt: Tempo de preencher: 0.705000   Tempo de organizacao: 0.187000
teste_170.txt: Tempo de preencher: 0.700000   Tempo de organizacao: 0.185000
teste_171.txt: Tempo de preencher: 0.657000   Tempo de organizacao: 0.170000
teste_172.txt: Tempo de preencher: 0.666000   Tempo de organizacao: 0.152000
teste_173.txt: Tempo de preencher: 0.645000   Tempo de organizacao: 0.175000
teste_174.txt: Tempo de preencher: 0.518000   Tempo de organizacao: 0.180000
teste_175.txt: Tempo de preencher: 0.594000   Tempo de organizacao: 0.136000
teste_176.txt: Tempo de preencher: 0.653000   Tempo de organizacao: 0.178000
teste_177.txt: Tempo de preencher: 0.590000   Tempo de organizacao: 0.154000
teste_178.txt: Tempo de preencher: 0.565000   Tempo de organizacao: 0.136000
teste_179.txt: Tempo de preencher: 0.596000   Tempo de organizacao: 0.137000
teste_180.txt: Tempo de preencher: 0.677000   Tempo de organizacao: 0.136000
teste_181.txt: Tempo de preencher: 0.676000   Tempo de organizacao: 0.176000
teste_182.txt: Tempo de preencher: 0.663000   Tempo de organizacao: 0.176000
teste_183.txt: Tempo de preencher: 0.672000   Tempo de organizacao: 0.166000
teste_184.txt: Tempo de preencher: 0.570000   Tempo de organizacao: 0.188000
teste_185.txt: Tempo de preencher: 0.574000   Tempo de organizacao: 0.138000
teste_186.txt: Tempo de preencher: 0.565000   Tempo de organizacao: 0.137000
teste_187.txt: Tempo de preencher: 0.633000   Tempo de organizacao: 0.174000
teste_188.txt: Tempo de preencher: 0.574000   Tempo de organizacao: 0.187000
teste_189.txt: Tempo de preencher: 0.650000   Tempo de organizacao: 0.164000
teste_190.txt: Tempo de preencher: 0.741000   Tempo de organizacao: 0.217000
teste_191.txt: Tempo de preencher: 0.744000   Tempo de organizacao: 0.205000
teste_192.txt: Tempo de preencher: 0.728000   Tempo de organizacao: 0.209000
teste_193.txt: Tempo de preencher: 0.704000   Tempo de organizacao: 0.141000
teste_194.txt: Tempo de preencher: 0.729000   Tempo de organizacao: 0.168000
teste_195.txt: Tempo de preencher: 0.514000   Tempo de organizacao: 0.152000
teste_196.txt: Tempo de preencher: 0.653000   Tempo de organizacao: 0.175000
teste_197.txt: Tempo de preencher: 0.604000   Tempo de organizacao: 0.155000
teste_198.txt: Tempo de preencher: 0.577000   Tempo de organizacao: 0.187000
teste_199.txt: Tempo de preencher: 0.591000   Tempo de organizacao: 0.166000
teste_200.txt: Tempo de preencher: 0.555000   Tempo de organizacao: 0.152000
teste_201.txt: Tempo de preencher: 0.642000   Tempo de organizacao: 0.134000
teste_202.txt: Tempo de preencher: 0.547000   Tempo de organizacao: 0.134000
teste_203.txt: Tempo de preencher: 0.697000   Tempo de organizacao: 0.178000
teste_204.txt: Tempo de preencher: 0.645000   Tempo de organizacao: 0.135000
teste_205.txt: Tempo de preencher: 0.692000   Tempo de organizacao: 0.145000
teste_206.txt: Tempo de preencher: 0.632000   Tempo de organizacao: 0.179000
teste_207.txt: Tempo de preencher: 0.720000   Tempo de organizacao: 0.196000
teste_208.txt: Tempo de preencher: 0.725000   Tempo de organizacao: 0.204000
teste_209.txt: Tempo de preencher: 0.707000   Tempo de organizacao: 0.198000
teste_210.txt: Tempo de preencher: 0.743000   Tempo de organizacao: 0.196000
teste_211.txt: Tempo de preencher: 0.701000   Tempo de organizacao: 0.190000
teste_212.txt: Tempo de preencher: 0.565000   Tempo de organizacao: 0.201000
teste_213.txt: Tempo de preencher: 0.709000   Tempo de organizacao: 0.157000
teste_214.txt: Tempo de preencher: 0.639000   Tempo de organizacao: 0.203000
teste_215.txt: Tempo de preencher: 0.534000   Tempo de organizacao: 0.167000
teste_216.txt: Tempo de preencher: 0.660000   Tempo de organizacao: 0.179000
teste_217.txt: Tempo de preencher: 0.537000   Tempo de organizacao: 0.144000
teste_218.txt: Tempo de preencher: 0.593000   Tempo de organizacao: 0.148000
teste_219.txt: Tempo de preencher: 0.603000   Tempo de organizacao: 0.160000
teste_220.txt: Tempo de preencher: 0.588000   Tempo de organizacao: 0.156000
teste_221.txt: Tempo de preencher: 0.563000   Tempo de organizacao: 0.146000
teste_222.txt: Tempo de preencher: 0.551000   Tempo de organizacao: 0.138000
teste_223.txt: Tempo de preencher: 0.665000   Tempo de organizacao: 0.182000
teste_224.txt: Tempo de preencher: 0.576000   Tempo de organizacao: 0.161000
teste_225.txt: Tempo de preencher: 0.573000   Tempo de organizacao: 0.177000
teste_226.txt: Tempo de preencher: 0.611000   Tempo de organizacao: 0.176000
teste_227.txt: Tempo de preencher: 0.650000   Tempo de organizacao: 0.190000
teste_228.txt: Tempo de preencher: 0.663000   Tempo de organizacao: 0.177000
teste_229.txt: Tempo de preencher: 0.701000   Tempo de organizacao: 0.204000
teste_230.txt: Tempo de preencher: 0.687000   Tempo de organizacao: 0.206000
teste_231.txt: Tempo de preencher: 0.673000   Tempo de organizacao: 0.152000
teste_232.txt: Tempo de preencher: 0.666000   Tempo de organizacao: 0.161000
teste_233.txt: Tempo de preencher: 0.636000   Tempo de organizacao: 0.166000
teste_234.txt: Tempo de preencher: 0.628000   Tempo de organizacao: 0.149000
teste_235.txt: Tempo de preencher: 0.575000   Tempo de organizacao: 0.171000
teste_236.txt: Tempo de preencher: 0.643000   Tempo de organizacao: 0.190000
teste_237.txt: Tempo de preencher: 0.570000   Tempo de organizacao: 0.146000
teste_238.txt: Tempo de preencher: 0.552000   Tempo de organizacao: 0.139000
teste_239.txt: Tempo de preencher: 0.541000   Tempo de organizacao: 0.150000
teste_240.txt: Tempo de preencher: 0.562000   Tempo de organizacao: 0.157000
teste_241.txt: Tempo de preencher: 0.556000   Tempo de organizacao: 0.139000
teste_242.txt: Tempo de preencher: 0.580000   Tempo de organizacao: 0.160000
teste_243.txt: Tempo de preencher: 0.520000   Tempo de organizacao: 0.153000
teste_244.txt: Tempo de preencher: 0.503000   Tempo de organizacao: 0.140000
teste_245.txt: Tempo de preencher: 0.550000   Tempo de organizacao: 0.138000
teste_246.txt: Tempo de preencher: 0.540000   Tempo de organizacao: 0.142000
teste_247.txt: Tempo de preencher: 0.511000   Tempo de organizacao: 0.145000
teste_248.txt: Tempo de preencher: 0.564000   Tempo de organizacao: 0.160000
teste_249.txt: Tempo de preencher: 0.552000   Tempo de organizacao: 0.186000
teste_250.txt: Tempo de preencher: 0.598000   Tempo de organizacao: 0.173000
teste_251.txt: Tempo de preencher: 0.568000   Tempo de organizacao: 0.165000
teste_252.txt: Tempo de preencher: 0.664000   Tempo de organizacao: 0.172000
teste_253.txt: Tempo de preencher: 0.616000   Tempo de organizacao: 0.154000
teste_254.txt: Tempo de preencher: 0.606000   Tempo de organizacao: 0.174000
teste_255.txt: Tempo de preencher: 0.558000   Tempo de organizacao: 0.156000
teste_256.txt: Tempo de preencher: 0.603000   Tempo de organizacao: 0.143000
teste_257.txt: Tempo de preencher: 0.591000   Tempo de organizacao: 0.135000
teste_258.txt: Tempo de preencher: 0.574000   Tempo de organizacao: 0.134000
teste_259.txt: Tempo de preencher: 0.583000   Tempo de organizacao: 0.157000
teste_260.txt: Tempo de preencher: 0.643000   Tempo de organizacao: 0.152000
teste_261.txt: Tempo de preencher: 0.613000   Tempo de organizacao: 0.160000
teste_262.txt: Tempo de preencher: 0.578000   Tempo de organizacao: 0.176000
teste_263.txt: Tempo de preencher: 0.592000   Tempo de organizacao: 0.150000
teste_264.txt: Tempo de preencher: 0.626000   Tempo de organizacao: 0.148000
teste_265.txt: Tempo de preencher: 0.515000   Tempo de organizacao: 0.133000
teste_266.txt: Tempo de preencher: 0.502000   Tempo de organizacao: 0.134000
teste_267.txt: Tempo de preencher: 0.526000   Tempo de organizacao: 0.137000
teste_268.txt: Tempo de preencher: 0.541000   Tempo de organizacao: 0.136000
teste_269.txt: Tempo de preencher: 0.493000   Tempo de organizacao: 0.174000
teste_270.txt: Tempo de preencher: 0.515000   Tempo de organizacao: 0.185000
teste_271.txt: Tempo de preencher: 0.544000   Tempo de organizacao: 0.146000
teste_272.txt: Tempo de preencher: 0.570000   Tempo de organizacao: 0.144000
teste_273.txt: Tempo de preencher: 0.498000   Tempo de organizacao: 0.142000
teste_274.txt: Tempo de preencher: 0.519000   Tempo de organizacao: 0.142000
teste_275.txt: Tempo de preencher: 0.532000   Tempo de organizacao: 0.177000
teste_276.txt: Tempo de preencher: 0.517000   Tempo de organizacao: 0.137000
teste_277.txt: Tempo de preencher: 0.564000   Tempo de organizacao: 0.161000
teste_278.txt: Tempo de preencher: 0.667000   Tempo de organizacao: 0.185000
teste_279.txt: Tempo de preencher: 0.647000   Tempo de organizacao: 0.167000
teste_280.txt: Tempo de preencher: 0.691000   Tempo de organizacao: 0.183000
teste_281.txt: Tempo de preencher: 0.587000   Tempo de organizacao: 0.144000
teste_282.txt: Tempo de preencher: 0.658000   Tempo de organizacao: 0.181000
teste_283.txt: Tempo de preencher: 0.615000   Tempo de organizacao: 0.148000
teste_284.txt: Tempo de preencher: 0.653000   Tempo de organizacao: 0.141000
teste_285.txt: Tempo de preencher: 0.589000   Tempo de organizacao: 0.161000
teste_286.txt: Tempo de preencher: 0.655000   Tempo de organizacao: 0.199000
teste_287.txt: Tempo de preencher: 0.642000   Tempo de organizacao: 0.181000
teste_288.txt: Tempo de preencher: 0.681000   Tempo de organizacao: 0.194000
teste_289.txt: Tempo de preencher: 0.581000   Tempo de organizacao: 0.144000
teste_290.txt: Tempo de preencher: 0.665000   Tempo de organizacao: 0.172000
teste_291.txt: Tempo de preencher: 0.519000   Tempo de organizacao: 0.163000
teste_292.txt: Tempo de preencher: 0.554000   Tempo de organizacao: 0.168000
teste_293.txt: Tempo de preencher: 0.665000   Tempo de organizacao: 0.175000
teste_294.txt: Tempo de preencher: 0.647000   Tempo de organizacao: 0.188000
teste_295.txt: Tempo de preencher: 0.495000   Tempo de organizacao: 0.151000
teste_296.txt: Tempo de preencher: 0.598000   Tempo de organizacao: 0.153000
teste_297.txt: Tempo de preencher: 0.670000   Tempo de organizacao: 0.157000
teste_298.txt: Tempo de preencher: 0.613000   Tempo de organizacao: 0.144000
teste_299.txt: Tempo de preencher: 0.611000   Tempo de organizacao: 0.183000
teste_300.txt: Tempo de preencher: 0.675000   Tempo de organizacao: 0.165000
teste_301.txt: Tempo de preencher: 0.693000   Tempo de organizacao: 0.181000
teste_302.txt: Tempo de preencher: 0.584000   Tempo de organizacao: 0.161000
teste_303.txt: Tempo de preencher: 0.553000   Tempo de organizacao: 0.148000
teste_304.txt: Tempo de preencher: 0.645000   Tempo de organizacao: 0.168000
teste_305.txt: Tempo de preencher: 0.621000   Tempo de organizacao: 0.188000
teste_306.txt: Tempo de preencher: 0.599000   Tempo de organizacao: 0.185000
teste_307.txt: Tempo de preencher: 0.710000   Tempo de organizacao: 0.183000
teste_308.txt: Tempo de preencher: 0.680000   Tempo de organizacao: 0.195000
teste_309.txt: Tempo de preencher: 0.747000   Tempo de organizacao: 0.180000
teste_310.txt: Tempo de preencher: 0.709000   Tempo de organizacao: 0.189000
teste_311.txt: Tempo de preencher: 0.637000   Tempo de organizacao: 0.179000
teste_312.txt: Tempo de preencher: 0.615000   Tempo de organizacao: 0.136000
teste_313.txt: Tempo de preencher: 0.504000   Tempo de organizacao: 0.136000
teste_314.txt: Tempo de preencher: 0.632000   Tempo de organizacao: 0.175000
teste_315.txt: Tempo de preencher: 0.559000   Tempo de organizacao: 0.144000
teste_316.txt: Tempo de preencher: 0.657000   Tempo de organizacao: 0.136000
teste_317.txt: Tempo de preencher: 0.556000   Tempo de organizacao: 0.134000
teste_318.txt: Tempo de preencher: 0.568000   Tempo de organizacao: 0.134000
teste_319.txt: Tempo de preencher: 0.538000   Tempo de organizacao: 0.136000
teste_320.txt: Tempo de preencher: 0.510000   Tempo de organizacao: 0.135000
teste_321.txt: Tempo de preencher: 0.551000   Tempo de organizacao: 0.149000
teste_322.txt: Tempo de preencher: 0.654000   Tempo de organizacao: 0.146000
teste_323.txt: Tempo de preencher: 0.629000   Tempo de organizacao: 0.211000
teste_324.txt: Tempo de preencher: 0.588000   Tempo de organizacao: 0.193000
teste_325.txt: Tempo de preencher: 0.577000   Tempo de organizacao: 0.144000
teste_326.txt: Tempo de preencher: 0.612000   Tempo de organizacao: 0.177000
teste_327.txt: Tempo de preencher: 0.586000   Tempo de organizacao: 0.195000
teste_328.txt: Tempo de preencher: 0.616000   Tempo de organizacao: 0.182000
teste_329.txt: Tempo de preencher: 0.626000   Tempo de organizacao: 0.181000
teste_330.txt: Tempo de preencher: 0.729000   Tempo de organizacao: 0.205000
teste_331.txt: Tempo de preencher: 0.724000   Tempo de organizacao: 0.187000
teste_332.txt: Tempo de preencher: 0.733000   Tempo de organizacao: 0.206000
teste_333.txt: Tempo de preencher: 0.697000   Tempo de organizacao: 0.179000
teste_334.txt: Tempo de preencher: 0.661000   Tempo de organizacao: 0.171000
teste_335.txt: Tempo de preencher: 0.569000   Tempo de organizacao: 0.156000
teste_336.txt: Tempo de preencher: 0.587000   Tempo de organizacao: 0.158000
teste_337.txt: Tempo de preencher: 0.658000   Tempo de organizacao: 0.173000
teste_338.txt: Tempo de preencher: 0.678000   Tempo de organizacao: 0.165000
teste_339.txt: Tempo de preencher: 0.648000   Tempo de organizacao: 0.175000
teste_340.txt: Tempo de preencher: 0.508000   Tempo de organizacao: 0.157000
teste_341.txt: Tempo de preencher: 0.655000   Tempo de organizacao: 0.199000
teste_342.txt: Tempo de preencher: 0.613000   Tempo de organizacao: 0.135000
teste_343.txt: Tempo de preencher: 0.657000   Tempo de organizacao: 0.144000
teste_344.txt: Tempo de preencher: 0.713000   Tempo de organizacao: 0.171000
teste_345.txt: Tempo de preencher: 0.618000   Tempo de organizacao: 0.173000
teste_346.txt: Tempo de preencher: 0.740000   Tempo de organizacao: 0.193000
teste_347.txt: Tempo de preencher: 0.651000   Tempo de organizacao: 0.139000
teste_348.txt: Tempo de preencher: 0.666000   Tempo de organizacao: 0.137000
teste_349.txt: Tempo de preencher: 0.521000   Tempo de organizacao: 0.150000
teste_350.txt: Tempo de preencher: 0.529000   Tempo de organizacao: 0.151000
teste_351.txt: Tempo de preencher: 0.521000   Tempo de organizacao: 0.150000
teste_352.txt: Tempo de preencher: 0.538000   Tempo de organizacao: 0.159000
teste_353.txt: Tempo de preencher: 0.544000   Tempo de organizacao: 0.190000
teste_354.txt: Tempo de preencher: 0.564000   Tempo de organizacao: 0.177000
teste_355.txt: Tempo de preencher: 0.573000   Tempo de organizacao: 0.186000
